,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Forex Rate
2005,524277000,153897000,370380000,0.7065,,265040000.0,,265040000.0,41611000,306651000,460548000,3425000,8279000,26898000,76048000,0.1451,73586000,0.1404,-32766000,40820000,0.0779,15315000,25556000,0.0487,0.06,0.06,421254064,421254064,22856000,661000.0,23517000,147710000,249545000,15522000,436294000,186621000,117115000,48718000,165833000,2406000,30529000,,385389000,,821683000,70587000,103635000,,,78183000,252405000,189994000,,42104000,281233000,513331000,,,765736000,,70169000.0,25556000.0,-39899000,,55826000,821562000,121000,821683000,25556000,26898000,15424000.0,,52163000,,6090000,,,-317000,119724000,,,,,-28611000,-28611000,,,,-2840000.0,-90912000,-93752000,2499000,-140000,22856000,22996000,119724000,1.1843
2006,648797000,203172000,445625000,0.6868,,313156000.0,,313156000.0,46292000,359448000,562620000,4667000,8076000,29357000,100651000,0.1551,100490000,0.1549,-36981000,63509000,0.0979,17824000,45394000,0.07,0.11,0.11,429583236,429583236,26883000,6232000.0,33115000,188868000,235475000,15836000,473294000,184993000,150820000,60850000,211670000,2265000,41452000,,440380000,,913674000,81513000,138881000,,,62370000,282764000,198329000,,45862000,18367000,262558000,,,545322000,,106532000.0,45394000.0,216018000,,367944000,913266000,408000,913674000,45394000,29357000,17824000.0,,-33656000,,7456000,,,-9843000,49076000,,-60458000.0,,,-34835000,-95293000,,,,-7000000.0,57412000,50412000,-1056000,4027000,26883000,22856000,49076000,1.3199
2007,703291000,179426000,523865000,0.7449,,300037000.0,,300037000.0,51395000,351432000,530858000,2847000,9519000,31528000,164060000,0.2333,146354000,0.2081,-22767000,123587000,0.1757,35239000,87774000,0.1248,0.18,0.18,489965490,489965490,5690000,7080000.0,12770000,200472000,270659000,11626000,495527000,201332000,150243000,57223000,207466000,1134000,34110000,,444042000,,939569000,76934000,183992000,3770000.0,,55650000,316576000,189489000,4545000.0,43794000,999000,238827000,,9553000.0,555403000,,106532000.0,,85940000,190713000.0,383185000,938588000,981000,939569000,87774000,31528000,35239000.0,,-40382000,,-45516000,,,-25515000,88644000,,-17077000.0,,,-53637000,-70714000,,,,-12805000.0,-25323000,-38128000,-995000,-21193000,5690000,26883000,88644000,1.459
2008,814311000,175680000,638631000,0.7843,,350198000.0,,350198000.0,59992000,410190000,585870000,2212000,12668000,33256000,217805000,0.2675,202961000,0.2492,-30692000,172269000,0.2116,50153000,121728000,0.1495,0.25,0.25,486734549,486734549,6368000,6657000.0,13025000,231806000,373098000,8671000,626600000,301009000,158567000,57756000,216323000,2010000,34297000,,553639000,,1180239000,99215000,151710000,16362000.0,,66613000,317538000,324055000,2353000.0,51969000,3045000,381422000,,12064000.0,698960000,,106532000.0,,163054000,210443000.0,480029000,1178989000,1250000,1180239000,121728000,33256000,50153000.0,,-86550000,,-98520000,,,-45178000,73409000,,-632000.0,,,-130134000,-130766000,,,,-34792000.0,93171000,58379000,-344000,678000,6368000,5690000,73409000,1.398
2009,913186000,172039000,741147000,0.8116,,405084000.0,36098000.0,441182000.0,74921000,516103000,688142000,6510000,12393000,39554000,256343000,0.2807,226528000,0.2481,-22534000,203994000,0.2234,56424000,147972000,0.162,0.31,0.31,483833671,483833671,249372000,8217000.0,257589000,255182000,484462000,7345000,1004578000,371705000,174000000,69385000,243385000,4114000,33395000,,652599000,,1657177000,120909000,113991000,3258000.0,,64143000,299043000,703186000,,60325000,16095000,779606000,,10936000.0,1078649000,,,147972000.0,224650000,,566371000,1645020000,12157000,1657177000,147972000,39554000,,,-104127000,,-113104000,,,4781000,88180000,-118770000.0,-15385000.0,,,-17153000,-135953000,-180665000.0,51917000.0,-25262000.0,-80913000.0,525819000,290896000,-119000,243004000,249372000,6368000,-30590000,1.4318
2010,990730000,227597000,763133000,0.7703,,436428000.0,35664000.0,472092000.0,82910000,555002000,782599000,2876000,33394000,45776000,237200000,0.2394,209683000,0.2116,-51899000,157784000,0.1593,42517000,115513000,0.1166,0.23,0.23,491820164,491820164,239649000,12946000.0,252595000,282994000,527865000,80628000,1144082000,434131000,189448000,78299000,267747000,8133000,34889000,,744900000,,1888982000,160678000,191635000,4172000.0,,70813000,423126000,665385000,,79141000,13940000,758466000,,8014000.0,1181592000,,,115513000.0,352871000,,693040000,1874632000,14350000,1888982000,115513000,45776000,,,-78767000,,-18306000,,,21730000,104252000,-103402000.0,-1474000.0,,621000.0,-16403000,-104056000,-119304000.0,,-1250000.0,-27282000.0,118561000,-29275000,19356000,-9723000,239649000,249372000,850000,1.3379
2011,1795613000,466702000,1328911000,0.7401,,877669000.0,40236000.0,917905000.0,134237000,1052142000,1518844000,5761000,200562000,90639000,371303000,0.2068,278861000,0.1553,-198838000,80023000,0.0446,29795000,50307000,0.028,0.09,0.09,555590485,555590485,340586000,16904000.0,357490000,531989000,1030341000,9395000,1929215000,775869000,1895101000,1008307000,2903408000,6756000,185824000,6646000.0,3878503000,,5807718000,280722000,147789000,4691000.0,,217566000,646077000,2809225000,,538441000,148981000,3496647000,,,4142724000,,117882000.0,50307000.0,627074000,867244000.0,1662507000,5805231000,2487000,5807718000,50307000,90639000,,,-51279000,,6909000,,,130561000,220228000,-159899000.0,-1624869000.0,,5776000.0,137567000,-1618726000,-1232191000.0,,-2830000.0,,2709993000,1474972000,24463000,100937000,340586000,239649000,60329000,1.2945
2012,2620944000,1291345000,1329599000,0.5073,124443000.0,,,,545072000,669515000,1960860000,1677000,252389000,129126000,770772000,0.2941,660084000,0.2518,-272136000,387948000,0.148,132571000,256686000,0.0979,0.38,0.38,685402388,685402388,473327000,,473327000,441788000,998644000,20805000,1934564000,810107000,1869899000,969095000,2838994000,5967000,24717000,13125000.0,3692910000,,5627474000,228405000,192003000,14995000.0,,172457000,592865000,2585988000,5855000.0,453846000,108179000,3153868000,,24597000.0,3746733000,,1008237000.0,256686000.0,614905000,-3060000.0,1876768000,5623501000,3973000,5627474000,256686000,129126000,,,-43617000,,14509000,,,164923000,507118000,-166128000.0,-9184000.0,,30981000.0,59796000,-64435000,-281296000.0,5185000.0,-5194000.0,,-24025000,-305330000,-4612000,132741000,473327000,340586000,340990000,1.3194
2013,2741732000,1323880000,1417852000,0.5171,123271000.0,,,,558461000,681732000,2005612000,4869000,215351000,128469000,844853000,0.3081,736120000,0.2685,-238584000,497536000,0.1815,155482000,345551000,0.126,0.51,0.51,681010596,681010596,708777000,,708777000,462655000,946913000,21315000,2139660000,840238000,1829141000,946435000,2775576000,39130000,34601000,11831000.0,3701376000,,5841036000,273621000,251389000,15604000.0,7463000.0,182823000,715296000,2437976000,7034000.0,454089000,119437000,3018536000,,19186000.0,3733832000,,1030332000.0,276796000.0,794134000,,2101262000,5835094000,5942000,5841036000,345551000,128469000,,,40332000,,17277000,,,77659000,592011000,-172849000.0,-69172000.0,-10806000.0,,-17596000,-236034000,-132920000.0,155650000.0,-120429000.0,-70062000.0,62615000,-105146000,-15381000,235450000,708777000,473327000,419162000,1.3745
2014,3355384000,1656170000,1699214000,0.5064,180753000.0,,,,660772000,841525000,2497695000,3069000,209493000,189472000,991815000,0.2956,857689000,0.2556,-268009000,589680000,0.1757,122597000,470253000,0.1401,0.69,0.69,685344936,685344936,1079146000,,1079146000,608328000,1194057000,31591000,2913122000,1147782000,3174732000,1068361000,4243093000,58651000,82445000,4656000.0,5536627000,,8449749000,439631000,165860000,114245000.0,20373000.0,453847000,1079711000,4071573000,6781000.0,538786000,90010000,4707150000,,17509000.0,5786861000,,1030332000.0,384309000.0,1312734000,-69252000.0,2658123000,8444984000,4765000,8449749000,470253000,189472000,,,95281000,,-97023000,,,223922000,978928000,-287039000.0,-1234952000.0,-13536000.0,,-36722000,-1521104000,-3970803000.0,,-69252000.0,-156007000.0,5037180000,841118000,71427000,370369000,1079146000,708777000,691889000,1.2097
