,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
1998,205308000,156344000,48964000,0.2385,,,,,32051000.0,32051000,188395000,,,4900000.0,21927000,0.1068,16913000,0.0824,114000,17027000,0.0829,6241000,10786000,0.0525,0.7,0.7,15384000,15384000,3625000,,3625000,23346000,35812000,1637000,64420000,41500000,,,,,,5313000,46813000,,111233000,4757000,,,,7870000,12627000,12062000.0,,,12644000,24706000,,,37333000,,2435000.0,71465000,,,73900000,111233000,,111233000,10786000,4900000.0,,,68000,,-2337000,,51793000,-620000,15134000,-11486000,,,,,-11486000,-4800000.0,,-775000.0,-2152000.0,6877000.0,-850000,,2798000,3625000,827000,3648000
1999,227785000,168603000,59182000,0.2598,,35648000.0,,35648000.0,,35648000,204251000,,,4988000.0,28164000,0.1236,23534000,0.1033,-358000,23176000,0.1017,8881000,14295000,0.0628,0.94,0.94,15272000,15272000,157000,,157000,26599000,37051000,2408000,66215000,45138000,,,,,,5070000,50208000,,116423000,3776000,,,,7882000,11658000,7000000.0,,,12531000,19531000,,,31189000,,2418000.0,82816000,,,85234000,116423000,,116423000,14295000,4988000.0,,,-5461000,,-1239000,,54557000,-557000,13265000,-8626000,,,,,-8626000,-9800000.0,,-755000.0,-2290000.0,4738000.0,-8107000,,-3468000,157000,3625000,4639000
2000,250828000,188143000,62685000,0.2499,,39738000.0,,39738000.0,,39738000,227881000,,,6689000.0,29598000,0.118,22947000,0.0915,-38000,22909000,0.0913,7995000,14914000,0.0595,1.03,1.03,14514000,14514000,1243000,,1243000,31019000,42785000,1963000,77010000,48767000,,,,,,7754000,56521000,,133531000,5406000,1581000.0,,,9354000,16341000,27919000.0,,,13712000,41631000,,,57972000,,2605000.0,94963000,,,75559000,133531000,,133531000,14914000,6689000.0,,,-7223000,,-5734000,,60669000,1999000,16379000,-12008000,,,,-801000.0,-12809000,-18500000.0,,,-2484000.0,18500000.0,-2484000,,1086000,1243000,157000,4371000
2001,221289000,170008000,51281000,0.2317,,39323000.0,,39323000.0,,39323000,209331000,,,7592000.0,17742000,0.0802,11077000,0.0501,-927000,10150000,0.0459,3640000,6510000,0.0294,0.56,0.56,11618000,11618000,7926000,,7926000,29430000,33522000,3727000,74605000,49952000,,,,,,6138000,56090000,,130695000,4088000,2730000.0,,,8163000,14981000,24181000.0,,,13792000,37973000,,,52954000,,2789000.0,97432000,-62574000.0,40094000.0,77741000,130695000,,130695000,6510000,7592000.0,,,4903000,,9263000,,59624000,1455000,20460000,-8797000,-801000.0,,,3580000.0,-6018000,,,-25411000.0,-2259000.0,19911000.0,-7759000,,6683000,7926000,1243000,11663000
2002,248346000,179558000,68788000,0.277,,,,,42469000.0,42469000,222027000,,,8103000.0,32888000,0.1324,26319000,0.106,-1534000,24785000,0.0998,9394000,15391000,0.062,1.36,1.36,11286000,11286000,2316000,,2316000,33771000,54959000,2225000,93271000,49577000,,,,,,7033000,56610000,,149881000,5427000,2905000.0,,,13563000,21895000,21798000.0,,,5144000,26942000,,,48837000,,3025000.0,119213000,-21194000.0,,101044000,149881000,,149881000,15391000,8103000.0,-634000.0,,-18954000,,-21437000,,71376000,1789000,5695000,-6082000,,,,18000.0,-6064000,,,-1167000.0,-1866000.0,-2208000.0,-5241000,,-5610000,2316000,7926000,-387000
2003,309005000,226880000,82125000,0.2658,,,,,54903000.0,54903000,281783000,,2638000.0,8724000.0,34762000,0.1125,25752000,0.0833,-2352000,23400000,0.0757,8690000,14710000,0.0476,1.28,1.28,11474000,11474000,14859000,,14859000,37601000,42442000,3924000,98826000,53582000,,7336000.0,7336000.0,,,7355000,68273000,,167099000,6945000,8671000.0,,,8396000,24012000,22166000.0,,,4657000,26823000,,,50835000,,4609000.0,131468000,-19813000.0,,116264000,167099000,,167099000,14710000,8724000.0,2300000.0,,10930000,,18641000,,74814000,5443000,42107000,-3974000,-22083000.0,,,92000.0,-25965000,,,,-2455000.0,-1144000.0,-3599000,,12543000,14859000,2316000,38133000
2004,345944000,250467000,95477000,0.276,,,,,62707000.0,62707000,313174000,,1869000.0,7422000.0,39215000,0.1134,31166000,0.0901,-1242000,29924000,0.0865,11720000,18204000,0.0526,1.56,1.56,11669000,11669000,9230000,,9230000,40960000,69735000,8916000,128841000,44142000,,7161000.0,7161000.0,,,8774000,60077000,,188918000,14930000,6671000.0,,,10101000,31702000,16495000.0,,,4136000,20631000,,,52333000,,7385000.0,146886000,-17686000.0,,136585000,188918000,,188918000,18204000,7422000.0,41000.0,,-24834000,,-27333000,,97139000,6616000,7449000,-3702000,,,900000.0,181000.0,-2621000,,,,-2786000.0,-7671000.0,-10457000,,-5629000,9230000,14859000,3747000
2005,341775000,249873000,91902000,0.2689,,,,,65497000.0,65497000,315370000,,,6296000.0,26805000,0.0784,21155000,0.0619,-646000,20509000,0.06,8024000,12485000,0.0365,1.06,1.06,11795000,11795000,16365000,,16365000,43993000,68718000,5698000,134774000,37006000,,6986000.0,6986000.0,,,10286000,54278000,,189052000,13872000,2283000.0,,,8900000,25055000,11012000.0,,,4373000,15385000,,,40440000,,9516000.0,155183000,-16087000.0,,148612000,189052000,,189052000,12485000,6296000.0,-1479000.0,,-6712000,,992000,,109719000,9034000,19624000,-3590000,,,,5226000.0,1636000,,,-930000.0,-3286000.0,-9909000.0,-14125000,,7135000,16365000,9230000,16034000
2006,350026000,248812000,101214000,0.2892,,,,,71549000.0,71549000,320361000,,,4645000.0,27352000,0.0781,22784000,0.0651,-77000,22707000,0.0649,8569000,14138000,0.0404,1.18,1.18,11951000,11953000,31864000,,31864000,45444000,68139000,4357000,149804000,29215000,2396000.0,4415000.0,6811000.0,,,15469000,51495000,,201299000,11251000,2457000.0,,,12068000,25776000,8555000.0,,,4432000,12987000,,,38763000,,11181000.0,166326000,-14971000.0,,162536000,201299000,,201299000,14138000,4645000.0,-3273000.0,,-4649000,,579000,,526000,11467000,22328000,-4268000,,,,3409000.0,-859000,,,,-3687000.0,-2283000.0,-5970000,,15499000,31864000,16365000,18060000
2007,49100000,35400000,13700000,0.279,,9500000.0,,9500000.0,21400000.0,30900000,66300000,,-200000.0,,-17300000,-0.3523,-17200000,-0.3503,100000,-17100000,-0.3483,1300000,-18400000,-0.3747,-1.52,-1.52,12100000,12100000,47100000,,47100000,37700000,62800000,6800000,154400000,24800000,2400000.0,4400000.0,6800000.0,,,16500000,48100000,,202500000,10100000,,,,17100000,27200000,7900000.0,,,5100000,13000000,,,40200000,,20800000.0,141500000,-200000.0,200000.0,162300000,202500000,,202500000,-18400000,,,,3172000,7700000.0,5300000,1200000.0,127200000,31448000,16220000,-420000,,,,20000.0,-400000,,,,,-600000.0,-600000,,15220000,47120000,31900000,15800000
