,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax Expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow
2010,,,,,153791,,,,,,829532,,2755,1163,-828369,-inf,-829532,-inf,-2755,-832287.0,-inf,,-832287,-inf,-0.01,-0.01,121157455,121157455,412066,,412066,,,20021.0,432087,2402,,19363.0,19363.0,,,1688.0,23453,,455540,12310,,,,24811,37121,,,,,,,,37121,,126368,-873810.0,-809.0,1166670,418419,455540,,455540,-832287,1163,,152080.0,13775,,,12310,-1688,,-665269,-13929.0,,,,-10718.0,-13929.0,-154553.0,1132160.0,,,110000.0,1087607,,408409,412066,3657,-679198
2011,,,,,157346,,,,,,807672,,180,1521,-806086,-inf,-807672,-inf,-65,,,,-807917,-inf,-0.01,-0.01,127472331,127472331,28020,,28020,,,34249.0,62269,2223,,14727.0,14727.0,,,4281.0,21231,,83500,55047,,,,14167,69214,,,,,,,,69214,,132902,-1681727.0,-1975.0,1565086,14286,83500,,83500,-807917,1521,,28784.0,19553,,,42737,1688,,-758059,-987.0,,,,,-987.0,,375000.0,,,,375000,,-384046,28020,412066,-759046
2012,,,,,157346,648805.0,,648805.0,-1563.0,804588.0,807672,,14412,1753,-806151,-inf,-804588,-inf,-3329,-807917.0,-inf,,-807917,-inf,-0.01,-0.01,160634582,160634582,14554,,14554,,,11795.0,26349,824,,,,,,22073.0,22897,,49246,72092,25786.0,,,34530,132408,,,,,,,,132408,,0,,,-83162,-83162,49246,,49246,-807917,1753,,15885.0,67392,,,26045,-1470,117097.0,-605790,-16676.0,,,,-16676.0,-16676.0,,548000.0,,,61000.0,609000,,-13466,14554,28020,-622466
2013,,,,,153034,649801.0,,649801.0,-198714.0,604121.0,804588,,280021,15311,-789277,-inf,-604121,-inf,-229698,-833819.0,-inf,,-833819,-inf,-0.0,-0.0,170442787,170442787,15937,,15937,,,11855.0,27792,233,,,,,,21174.0,21407,,49199,121240,178087.0,,,666845,966172,,,,,,,,966172,,0,,,-916973,-916973,49199,,49199,-833819,15311,,,220443,,,114148,545,205968.0,-392097,,,,,,,-32500.0,44980.0,,,381000.0,393480,,1383,15937,14554,-392097
2014,,,,,97809,505367.0,,505367.0,-44507.0,558669.0,604121,,586949,869,-342519,-inf,-558669,-inf,-569053,-1127722.0,-inf,,-1127722,-inf,-0.0,-0.0,296013816,296013816,61628,,61628,,,,61628,1739,,,,,,36879.0,38618,,100246,92801,345946.0,,,8885752,9324499,,,,,,,,9324499,,0,,,-9224253,-9224253,100246,,100246,-1127722,869,,,99658,,,-28440,-9262871,523466.0,-503729,-18080.0,,,,-16060.0,-18080.0,,,,,567500.0,567500,,45691,61628,15937,-521809
2015,,,,,96929,460871.0,,460871.0,-15396.0,542404.0,558669,,499057,1260,-16438,-inf,-542404,-inf,-11000608,-11543012.0,-inf,,-11543012,-inf,-0.01,-0.01,460075738,460075738,39491,,39491,,,,39491,833,,,,,,37050.0,37883,,77374,97467,700804.0,,,13313793,14112064,,,,,,,,14112064,,476848,-20079841.0,,5568303,-14034690,77374,,77374,-11543012,1260,,,75866,,,4666,-525,10928749.0,-537137,,,,,,,,,,,515000.0,515000,,-22137,39491,61628,-537137
2016,,,,,81302,459842.0,,459842.0,-59835.0,481309.0,542404,,701381,1028,-113946,-inf,-481309,-inf,-4412252,-4893561.0,-inf,,-4893561,-inf,-0.01,-0.0,523338228,1071719180,119887,,119887,,,,119887,159,,,,,,40433.0,40592,,160479,79261,1287590.0,,,6592403,7959254,,,,,,,,7959254,,589553,-14043848.0,,5655520,-7798775,160479,,160479,-4893561,1028,,2688.0,102960,,,-18206,550,4291568.0,-495317,-4287.0,,,,-4287.0,-4287.0,,,,,580000.0,580000,,80396,119887,39491,-499604
2017,,,,,12134,468147.0,,468147.0,121904.0,602185.0,481309,,346297,514,100416,inf,-602185,-inf,6638178,6035993.0,inf,,6035993,inf,0.0,0.0,637798226,960785068,80133,,80133,,,4167.0,84300,6218,,,,,,75315.0,81533,,165833,103112,238665.0,,,2884468,3226245,1189486.0,,,,1189486.0,,,4415731,,699483,-11800117.0,,6850736,-4249898,165833,,165833,6035993,514,,2687.0,172503,,,29851,-3141945,-6784996.0,-573299,-41455.0,,,,-41455.0,-41455.0,,,,,575000.0,575000,,-39754,80133,119887,-614754
2018,,,,,245738,499884.0,,499884.0,5205.0,750827.0,750827,,334566,5205,-583379,-inf,-750827,-inf,-9448570,-10199397.0,-inf,,-10199397,-inf,-0.01,-0.01,758786508,758786508,97326,,97326,,,3942.0,101268,1673,,90930.0,90930.0,,,2701.0,95304,,196572,111088,405714.0,,,11325520,11842322,1369686.0,,,,1369686.0,,,13212008,,852458,-21999514.0,,8131620,-13015436,196572,,196572,-10199397,5205,,28713.0,180401,,,7977,-11741054,9276247.0,-708831,-18976.0,,,,-17094.0,-18976.0,,,,,745000.0,745000,,17193,97326,80133,-727807
2019,,,,,528901,1292662.0,,1292662.0,6988.0,1828551.0,1828551,,834873,6988,-1210646,-inf,-1828551,-inf,5806888,3978337.0,inf,,3978337,inf,0.0,0.0,924582860,924582860,35074,,35074,,,15000.0,50074,1046,,97986.0,97986.0,,,1447.0,100479,,150553,125085,256103.0,,,4498048,4879236,1782600.0,,,,1782600.0,,,6661836,,1077319,-18021177.0,,10432575,-6511283,150553,,150553,3978337,6988,,735772.0,206619,,,13996,900,-5781409.0,-853693,-13059.0,,,,-13059.0,-13059.0,,,,,804500.0,804500,,-62252,35074,97326,-866752
